yn,id,cg,eg,re,ms,fw,cl,hw,ra,nc,se,ag,wc,ne,oc,dr
yes,579374,2.28035061452957,e2,wib,ls,0.70215977,1.44608883749147,3.16,kvy,0.4,vrm,0.424268256506693,pv,kcr,jz,oi
no,50073,2.00006882730181,e2,wto,kh,1.4055931,1.52867294524269,3.32,tdg,1.8,vrm,0.447214229441579,pv,kcr,jz,oi
no,540884,1.65389111534143,e2,pzv,kh,3.942546,1.36659727481154,3.16,kvy,0.3,vrm,0.316233693171678,xv,jle,al,qe
no,294180,1.67292595802785,e2,pzv,kh,0.80337952,1.39370431968188,3,kvy,0.3,vrm,0.316233693171678,xv,ydq,lr,oi
no,47405,1.71617061563198,e2,wto,im,1.7110245,1.36633695861022,3,kvy,0,vrm,0.399999810107415,xv,jle,lr,oi
no,305045,1.69744707826725,e2,pzv,lz,0.60689649,1.35833462460462,3.46,kvy,0.1,vrm,0.316233693171678,pv,ydq,ey,oi
no,551699,1.91506582271554,e2,wto,lz,0.35398241,1.3708045390152,3.74,kvy,0.4,vrm,0.399999810107415,xv,kcr,al,oi
no,18337,1.45059969524528,e2,wib,im,2.4573952,1.3626328467595,0,kvy,0.2,vrm,0.3155872226109,pv,ydq,pw,oi
no,254072,1.62667304261294,e2,wib,ow,1.3900554,1.35833462460462,3.32,kvy,0.6,vrm,0.316233693171678,pv,kcr,ey,oi
no,534856,1.74918861169823,e2,wto,lz,0.91184554,1.38871426075343,3.46,gmp,0.2,vrm,0.374163042929554,pv,ydq,jz,oi
no,34469,1.63795192695765,e2,wib,lz,0.19398749,1.36193971539775,3.16,gmp,0.3,vrm,0.316233693171678,pv,ydq,al,qe
no,382022,1.7739350087937,e2,wto,ls,3.1704203,1.3708045390152,3.46,kvy,0.4,vrm,0.399999810107415,xv,kcr,jz,oi
no,458285,1.78510500053561,e2,pzv,kh,0.23791274,1.37549260872163,3.61,kvy,1.1,vrm,0.316233693171678,pv,ydq,jz,oi
no,3861,2.21032985944046,e2,pzv,ls,0.015031963,1.49497742788669,3.61,kvy,0,vrm,0.489900191478104,xv,ydq,al,oi
no,266363,1.90198708798011,e2,wto,lz,4.0266982,1.31623229887227,3.61,gmp,0.2,vrm,0.399999810107415,xv,kcr,al,oi
no,430493,1.8405054392735,e2,wto,kh,2.4871103,1.32923559704322,3.74,kvy,0.3,vrm,0.399999810107415,xv,jle,al,oi
no,145422,1.68284502932503,e2,wto,lz,2.9990964,1.36152336965101,3.46,kvy,0.1,vrm,0.316233693171678,pv,ydq,jz,oi
no,319825,1.73432222477344,e2,wto,kh,0.96799366,1.31623229887227,2.83,kvy,0,vrm,0.399999810107415,xv,ydq,al,qe
no,44735,1.99884892377831,e2,pzv,lz,1.1920786,1.4,3.74,kvy,0.3,vrm,0.424268256506693,xv,ydq,al,qe
no,504928,1.82684726782069,e2,wto,lz,1.4729495,1.42461583462682,3.16,tdg,0.7,vrm,0.447214229441579,xv,rql,al,oi
yes,211962,1.90834070759154,e1,wto,lz,0.84409601,1.38196538242637,3.16,gmp,0,vrm,0.447214229441579,xv,jle,al,oi
yes,339261,2.06804459698342,e2,wto,ow,2.4866175,1.44193555067242,3.61,kvy,0.3,jtl,0.424268256506693,gf,ydq,al,oi
yes,95706,1.69682844779005,e5,wto,lz,0.80338287,0,3,kvy,0.2,jtl,0.316072512997894,xv,kcr,al,oi
no,10824,1.87868849132328,e2,wto,lz,1.8398664,0,3.61,kvy,0.2,vrm,0.374163042929554,xv,ydq,al,oi
yes,580482,1.49629402272432,e6,wto,lz,1.9719014,1.30821167293283,0,kvy,1.1,vrm,0.398374741739034,xv,kcr,lr,oi
no,140731,1.73586032347932,e2,wto,lz,5.4591138,1.35985515194495,3.61,gmp,1.5,vrm,0.316233693171678,xv,kcr,al,oi
no,170431,1.76303142954753,e2,pzv,ow,2.344944,1.4,2,gmp,0.5,vrm,0.424268256506693,xv,ydq,lr,oi
no,396716,1.75900353478379,e2,wto,kh,0.14359882,1.36152336965101,3.46,kvy,0.2,vrm,0.316233693171678,xv,kcr,al,oi
no,34640,1.52877869679716,e3,wto,kh,3.8107006,1.33076174162489,1.73,gmp,0,vrm,0.316233693171678,xv,ydq,al,oi
no,111347,1.65539037665554,e2,ldi,im,1.7823413,1.40497639396595,3.16,kvy,0.3,vrm,0.399999810107415,pv,jle,qt,oi
yes,245860,2.11614913281369,e2,pzv,ow,0.51783189,1.37895235458181,3.61,kvy,0.2,vrm,0.424268256506693,xv,jle,al,oi
no,129561,1.83381240769768,e2,wto,kh,0.68796641,1.39370431968188,3,kvy,0.4,vrm,0.424268256506693,pv,ydq,al,oi
no,77104,1.64374690304641,e2,pzv,kh,1.3648573,1.30332300655734,3.16,kvy,0.2,vrm,0.316233693171678,li,jle,al,oi
no,133581,1.80807719333967,e2,wto,ls,3.2155103,1.34985409734085,3.61,kvy,0.9,vrm,0.399999810107415,xv,kcr,lr,oi
yes,7869,1.59423915860193,e2,wto,hf,2.482406,1.30165286227764,2.65,gmp,1.3,jtl,0.316233693171678,gf,ydq,lr,oi
no,147450,1.86282674978486,e2,pzv,lz,0.97081261,1.32480702233167,3.74,kvy,0.3,vrm,0.374163042929554,gf,ydq,al,oi
no,203116,1.73917056901064,e2,wto,ls,0.087766712,1.33911357560023,3,kvy,0.4,vrm,0.447214229441579,pv,kcr,jl,oi
no,389859,1.87701694753154,e2,wto,lz,1.1179121,1.34437394063035,3.16,kvy,0.3,vrm,0.399999810107415,xv,kcr,lr,qe
no,535363,1.50434214373821,e8,wib,im,5.0643225,1.36400431446099,1.73,kvy,0.2,vrm,0.316072512997894,xv,jle,al,qe
no,43784,1.88041691512008,e2,pzv,im,1.390851,1.38171036006786,3.74,gmp,1.3,vrm,0.316233693171678,xv,ydq,lr,qe
no,183969,1.51326416896005,e2,wib,lz,0.654024,0,1.41,gmp,0.6,vrm,0.316072512997894,gf,ydq,lr,oi
no,558234,1.66596099655234,e2,wib,lz,2.0994161,1.38171036006786,2.45,kvy,0.3,vrm,0.399871846979977,pv,ydq,jz,oi
no,52214,1.70380795319593,e2,pzv,lz,1.2991584,1.3687910327232,3.46,kvy,1,jtl,0.316233693171678,pv,rql,al,oi
no,174286,1.94510078817633,e2,pzv,im,0.17109464,1.40803852723075,3.61,ojk,0.2,vrm,0.399999810107415,pv,ydq,jz,oi
no,202794,1.80457525118052,e2,wto,kh,6.3363337,1.43011198882694,2.83,kvy,0,vrm,0.447214229441579,xv,kcr,lr,oi
no,528791,1.83608355091571,e2,pzv,kh,2.281126,1.41412549826886,3.16,ojk,0.3,vrm,0.435886397629713,gf,jle,lr,qe
no,65362,1.7442194082153,e2,wto,hf,0.69825251,1.39750116090345,2.83,kvy,0.4,vrm,0.399999810107415,xv,kcr,lr,oi
no,27423,1.82130310420676,e2,wto,kh,0.43293854,0,2.83,kvy,0,jtl,0.399999810107415,xv,kcr,al,oi
yes,225200,1.69183918751931,e6,wto,im,2.9580285,1.29443955220559,3.32,kvy,0.4,vrm,0.316233693171678,xv,kcr,wg,oi
no,25394,1.78217972410938,e2,wto,lz,0.085512072,1.35818205230067,2.83,kvy,1.8,vrm,0.447214229441579,xv,kcr,lr,oi
no,294938,1.7202355510414,e2,wto,im,0.51653232,1.39318881664874,3.16,kvy,1,vrm,0.374163042929554,xv,kcr,lr,qe
no,479428,1.80649067266985,e2,wto,lz,0.91986351,1.36152336965101,3.74,kvy,0,vrm,0.316233693171678,xv,ydq,al,oi
yes,282749,2.00741157326407,e2,wto,ow,1.5978429,1.34670496421873,3.61,gmp,1.2,vrm,0.399999810107415,xv,kcr,wg,oi
no,262036,1.53321930349917,e2,wib,kh,3.0724488,1.35833462460462,2.24,gmp,0.2,vrm,0.316233693171678,pv,ydq,ey,oi
no,437414,1.67665973603428,e2,wto,im,1.181591,1.36850751819221,3,kvy,0.3,vrm,0.399999810107415,li,ydq,al,oi
yes,501868,1.60358063898677,e6,wib,kh,1.3589631,1.34726648997435,3,kvy,0.2,vrm,0.316233693171678,xv,jle,lr,oi
yes,428927,1.82492582190815,e6,wto,im,0.65140696,1.30740137305076,3.61,tdg,0.7,jtl,0.374163042929554,xv,ydq,lr,oi
no,81730,1.67483513051886,e2,wto,yd,0.18388649,1.29443955220559,3.16,kvy,0,vrm,0.316233693171678,pv,jle,al,oi
no,254900,1.85103476513219,e2,wto,im,2.0199318,1.36633695861022,3.61,gmp,0.5,vrm,0.399999810107415,xv,kcr,ey,oi
no,387281,1.62186411099424,e2,wto,lz,0.33792326,1.38871426075343,2.45,kvy,0,vrm,0.316233693171678,pv,ydq,ey,oi
no,241550,1.7646858291195,e2,wto,lz,1.5013519,1.29916403379666,3.74,gmp,0.4,vrm,0.316233693171678,xv,rql,al,qe
no,59263,1.83685441213315,e2,ldi,lz,0.7508331,1.42307788206737,3.32,kvy,0.3,vrm,0.399754899933854,pv,ydq,ey,oi
no,373595,1.54682348428808,e2,wto,lz,3.1467851,1.28809313989481,2.45,ojk,0.3,vrm,0.316233693171678,xv,ydq,al,oi
no,43498,1.79937219246286,e2,pzv,kh,0.86377107,1.3780273377427,3.16,tdg,1.3,vrm,0.399999810107415,xv,rql,lr,qe
no,330229,1.72678316980058,e2,wto,hf,0.010253116,1.37815074521972,2.65,kvy,0.3,vrm,0.387290745222102,pv,ydq,ey,qe
no,505632,1.72110940422284,e2,wib,yd,0.17803154,1.39077457234884,3.32,kvy,0.4,vrm,0.374163042929554,pv,ydq,jz,oi
yes,184904,1.52510133564938,e2,wto,lz,1.0040293,1.36646762255838,1.73,kvy,0.4,vrm,0.316072512997894,xv,jle,lr,qe
yes,234217,1.78886858361501,e2,ldi,im,0.80635563,1.42859998625078,3.16,kvy,0.1,vrm,0.374163042929554,xv,ydq,lr,oi
no,585783,1.59033548316753,e2,wib,ls,0.52019754,1.35833462460462,3,kvy,0.3,vrm,0.316233693171678,xv,kcr,al,oi
no,574531,1.86902791681547,e2,ldi,lz,1.5366168,1.41892108952124,3.61,kvy,0.1,vrm,0.374163042929554,xv,rql,al,qe
no,530380,1.67986511919412,e2,ldi,im,0.56179933,1.33165631737413,2.45,kvy,0.1,vrm,0.424268256506693,xv,kcr,al,qe
no,459251,1.92193411088819,e2,pzv,lz,1.0463952,1.43069371975862,3.32,kvy,0.2,vrm,0.447214229441579,gf,ydq,al,oi
yes,174854,1.98540575326718,e2,wto,lz,3.610333,1.39912027514093,3,kvy,1.4,vrm,0.519617086757995,xv,kcr,lr,oi
no,368691,1.54816471933472,e2,wto,im,2.3997015,1.38923590334205,1.73,kvy,0.5,vrm,0.352418201136138,xv,ydq,al,oi
yes,457890,2.09140765201161,e2,wto,lz,1.6388211,1.37147703069185,3.32,kvy,1.3,vrm,0.447214229441579,xv,ydq,lr,qe
no,70350,1.83308010642968,e2,wto,im,3.6227766,1.34204782708102,3.32,kvy,0.3,vrm,0.399999810107415,xv,kcr,al,oi
no,276487,1.78563154372196,e2,wto,im,5.212036,1.37815074521972,3.16,kvy,0,vrm,0.424268256506693,pv,kcr,jl,qe
no,353532,1.66035419994868,e2,wto,ow,0.26667684,1.36193971539775,3.16,kvy,0.9,vrm,0.316233693171678,xv,jle,lr,oi
no,384389,1.65881218705173,e2,wto,im,1.0576623,1.38871426075343,2.83,kvy,0.3,vrm,0.374163042929554,xv,jle,lr,oi
no,585506,1.69015381549816,e2,wto,hf,1.4342137,1.29443955220559,3.32,gmp,0.2,vrm,0.316233693171678,xv,kcr,rk,oi
no,560395,1.82591213932858,e2,wto,lz,1.6484855,1.35985515194495,3.74,kvy,0.2,vrm,0.316233693171678,xv,ydq,al,qe
no,197283,1.78267200786282,e2,wto,kh,0.10338032,1.36674564363031,3.61,kvy,0.3,vrm,0.316233693171678,xv,ydq,al,oi
no,201489,1.76350669145382,e2,pzv,lz,0.72644455,1.30332300655734,3.74,kvy,0,vrm,0.316233693171678,xv,jle,lr,qe
yes,239592,1.72297631632431,e2,wto,lz,0.017847869,1.39370431968188,2.83,kvy,0.3,vrm,0.374163042929554,pv,kcr,jz,oi
no,513943,1.60724478183367,e2,wto,ls,3.0650323,1.39432746911533,2.83,gmp,0.5,vrm,0.316233693171678,xv,ydq,lr,oi
no,473327,1.71612854426775,e2,pzv,lz,4.2745279,1.37201223311789,2.65,kvy,0,vrm,0.447214229441579,pv,ydq,rk,oi
no,455163,1.82607386993841,e2,pzv,kh,2.8039178,0,3.61,kvy,0.9,vrm,0.399999810107415,pv,kcr,jz,oi
no,42512,1.72904953122565,e2,wto,im,2.7519049,1.30033749744275,3.16,kvy,0.2,jtl,0.399999810107415,xv,ydq,al,oi
no,411663,1.72013758914325,e2,wto,kh,1.3661521,1.38871426075343,3.32,kvy,0,vrm,0.374163042929554,xv,kcr,al,qe
no,149481,1.69928783034082,e2,wto,kh,0.12911911,1.36152336965101,3.16,kvy,0.7,vrm,0.316233693171678,xv,ydq,lr,oi
no,301677,1.89212355226352,e2,pzv,ow,0.62508853,1.40136547544943,3.46,kvy,1.6,vrm,0.399999810107415,pv,jle,ey,qe
no,37493,1.86060384206592,e2,wto,ow,1.604357,1.38209457532609,3.16,gmp,0.4,vrm,0.374163042929554,pv,jle,jz,oi
no,242487,1.7632844198327,e2,wto,lz,0.53392638,1.28878200035278,3.61,kvy,0.2,vrm,0.316233693171678,xv,ydq,lr,oi
yes,19333,2.02046185129956,e2,pzv,lz,1.09869,1.46151601065348,3.16,kvy,0,vrm,0.574459006161297,xv,ydq,al,oi
yes,469238,2.14066814723573,e2,wto,lz,2.0337933,1.40938589415034,3.74,kvy,1.4,vrm,0.399999810107415,xv,jle,lr,oi
no,477357,1.68517339058362,e2,wib,kh,6.3488426,1.35985515194495,3.61,kvy,0.6,vrm,0.316233693171678,xv,jle,sb,oi
no,198859,1.73867570955855,e2,pzv,ls,0.3100072,1.40136547544943,2.83,tdg,0.2,vrm,0.399999810107415,xv,rql,al,oi
yes,453141,1.78912775481391,e2,wto,im,1.0889937,1.39750116090345,3,kvy,1,vrm,0.399999810107415,xv,ydq,wg,oi
no,294417,1.72841952056069,e2,pzv,kh,0.16682438,1.39267989076105,2.24,gmp,0.3,vrm,0.399999810107415,xv,kcr,lr,qe
no,465824,1.78896533862581,e2,wto,kh,7.3495188,1.3181193869898,3.61,kvy,0.2,vrm,0.316233693171678,pv,ydq,al,oi
no,249700,1.78500574959449,e2,wto,lz,1.4453298,0,3.61,kvy,0.3,vrm,0.316233693171678,xv,jle,lr,oi
no,105538,1.70953860712071,e2,wto,im,3.9316136,1.35985515194495,3.32,gmp,0.3,vrm,0.316233693171678,gf,kcr,lr,oi
yes,490140,2.02493981374914,e2,wto,im,1.8295941,0,3.74,gmp,0.6,vrm,0.424268256506693,xv,jle,wg,oi
no,526795,1.73466135399978,e2,wib,ow,2.3223321,1.35985515194495,3.61,kvy,0.2,vrm,0.316233693171678,xv,ydq,al,oi
yes,207417,1.93793634596209,e2,wto,kh,0.23226143,1.42566765443365,3.32,gmp,0.8,jtl,0.399999810107415,xv,ydq,lr,oi
no,406430,3.127843766844,e2,pzv,lz,2.0044636,1.48476212424529,3.46,kvy,0.6,vrm,0.447214229441579,pv,ydq,ey,qe
no,103706,1.76744276654287,e2,wto,ow,1.7105791,1.39267989076105,3.46,gmp,0.3,vrm,0.374163042929554,xv,ydq,al,qe
no,581259,1.69565762818069,e2,wto,ls,1.0155008,1.37442547314151,3,ojk,1.2,vrm,0.316072512997894,pv,rql,lr,oi
no,333597,1.5810957903372,e2,wto,ow,6.0806457,1.30165286227764,2.65,kvy,0,vrm,0.316233693171678,xv,ydq,lr,oi
no,243374,1.68259498495595,e2,wto,im,1.4064749,1.36193971539775,3.46,kvy,0,vrm,0.316233693171678,pv,ydq,al,qe
yes,513249,1.89912498964643,e8,ldi,ow,1.2882602,1.32171154173146,3.46,kvy,1,vrm,0.399999810107415,gf,ydq,wg,oi
no,152274,1.8784461984919,e2,wto,lz,2.0067398,1.30967676209897,3.61,gmp,0.4,vrm,0.399999810107415,xv,kcr,al,qe
no,88262,1.82124114203787,e2,wto,ay,0.84883444,1.3708045390152,3.32,kvy,1.2,vrm,0.399999810107415,pv,ydq,pw,oi
no,564549,1.68045280910742,e2,pzv,kh,2.0556861,1.39370431968188,3,kvy,0.3,vrm,0.316233693171678,xv,jle,al,oi
no,55898,1.66860913231832,e2,pzv,hf,1.0166167,1.32939722247588,2.65,kvy,0,vrm,0.42378636625611,xv,ydq,lr,qe
no,46972,1.90467271543906,e2,pzv,kh,1.6573059,1.40175026249348,3.61,kvy,0.6,vrm,0.399999810107415,pv,ydq,jz,oi
no,483121,1.66479044895716,e2,pzv,ls,3.6580096,1.3687910327232,3.32,kvy,0.4,vrm,0.316233693171678,pv,ydq,jz,qe
yes,29292,2.08907205107219,e8,pzv,ls,1.974002,1.37895235458181,3.46,kvy,0.3,vrm,0.424268256506693,xv,ydq,lr,qe
no,8259,1.81658612135439,e2,wto,kh,0.19004745,1.38483381104017,3.32,gmp,0.2,vrm,0.399999810107415,pv,ydq,me,oi
no,30267,1.73643503658925,e2,pzv,lz,2.1544634,1.36659727481154,3.46,kvy,0.3,vrm,0.374163042929554,xv,ydq,al,oi
yes,373398,1.73458748924973,e2,wto,lz,0.94998367,1.33030556761339,3.16,kvy,0.3,jtl,0.374163042929554,gf,ydq,al,oi
no,428735,1.92528142309595,e2,pzv,lz,1.9786758,1.39649010679394,2.83,kvy,1.2,vrm,0.424268256506693,xv,rql,lr,oi
no,281326,1.62503632626362,e2,pzv,lz,0.56054261,1.3687910327232,3.16,kvy,0.2,vrm,0.316233693171678,xv,kcr,lr,oi
yes,20300,2.05100423417282,e2,wto,kh,2.3822987,1.4176160920891,3.61,gmp,0.8,jtl,0.399999810107415,pv,kcr,pw,oi
no,537060,1.95957648691867,e2,wto,kh,0.65564971,1.3708045390152,3.61,kvy,0,vrm,0.399999810107415,xv,ydq,lr,oi
no,83823,1.6243284300847,e2,wib,ay,1.3269058,1.34726648997435,3.16,gmp,1.4,jtl,0.316233693171678,pv,ydq,jz,qe
no,72190,1.75207593272215,e2,pzv,lz,4.2851227,1.39077457234884,3.46,gmp,0.3,vrm,0.374163042929554,pv,ydq,ey,qe
yes,146425,2.14177952204344,e2,pzv,kh,1.0502362,1.39024954102969,3.32,kvy,0.7,vrm,0.500000249938842,xv,kcr,lr,qe
no,227159,1.74396550797211,e2,wto,kh,0.79525837,1.31033074881425,3.32,gmp,0.3,vrm,0.316233693171678,gf,ydq,lr,oi
no,273970,1.83252115696759,e2,ldi,kh,0.44529066,1.41892108952124,3.16,kvy,0.3,vrm,0.374163042929554,xv,kcr,al,oi
no,575955,1.81718486400537,e2,pzv,lz,2.2645759,1.42544247646198,2.83,kvy,0.9,vrm,0.447214229441579,pv,jle,pw,qe
no,23306,1.76046766894972,e2,wto,ay,2.8502955,1.38209457532609,2.83,kvy,0.7,vrm,0.374163042929554,pv,jle,pw,oi
no,497183,1.9309197107492,e2,pzv,hf,1.5663092,1.42366583901869,3.61,kvy,0.5,vrm,0.399999810107415,pv,ydq,pw,oi
no,146465,1.90968729950242,e2,wto,kh,1.1893601,1.3708045390152,3.74,gmp,0.2,vrm,0.399999810107415,xv,ydq,jz,qe
no,516639,1.67621564171259,e2,wto,lz,1.9149539,1.38613600886311,2.83,kvy,0,vrm,0.374163042929554,xv,kcr,al,oi
no,273211,1.87160179769441,e2,pzv,ls,3.5396576,1.31144630096247,3.61,kvy,1.6,vrm,0.316233693171678,pv,jle,lr,qe
no,379464,1.60318726545909,e2,pzv,lz,1.8845838,1.3687910327232,2.45,kvy,0.3,vrm,0.316233693171678,pv,kcr,al,oi
no,444669,1.61834774694502,e2,pzv,kh,0.43194586,1.30332300655734,2.83,kvy,0.3,vrm,0.316233693171678,xv,ydq,al,qe
no,464788,1.89318134259514,e2,pzv,ay,1.7139516,1.32326116231697,3.61,kvy,0.3,jtl,0.399999810107415,xv,ydq,lr,qe
no,14499,1.68242988628151,e2,wto,lz,2.6921946,1.35212910384574,3.61,kvy,0.2,vrm,0.316233693171678,pv,rql,jl,oi
no,109380,1.80789113526268,e2,wto,lz,5.4269754,1.38483381104017,3.46,tdg,0.3,vrm,0.399999810107415,xv,ydq,al,qe
no,526577,1.96677909838446,e2,wto,lz,0.4024629,1.32480702233167,3.74,kvy,0.5,vrm,0.399999810107415,xv,jle,lr,oi
no,212555,1.5966265473685,e2,wib,lz,2.4114854,1.36193971539775,2.83,kvy,0.2,vrm,0.316233693171678,pv,ydq,jl,oi
no,374234,1.68902744315964,e2,wib,ow,1.1725034,1.39077457234884,3,gmp,0.4,vrm,0.374163042929554,pv,ydq,pw,qe
no,33758,1.95680861901153,e2,wto,im,3.313632,1.32480702233167,3.61,kvy,0.2,vrm,0.399999810107415,xv,ydq,al,oi
no,572491,1.64816867127163,e2,wto,lz,1.1117497,1.36674564363031,3,gmp,0.2,vrm,0.316233693171678,xv,kcr,al,oi
yes,151380,1.60228655401423,e2,wto,ls,0.52478651,1.35212910384574,3,kvy,0,vrm,0.316233693171678,xv,rql,al,qe
no,134652,1.71090008709515,e2,pzv,im,0.36506348,1.38145354219017,3.16,gmp,0.2,vrm,0.316233693171678,pv,ydq,al,oi
yes,78108,1.67834207555406,e2,pzv,lz,1.0384163,1.3924303524012,2.83,gmp,0,vrm,0.374163042929554,xv,ydq,al,oi
no,222758,1.68930158087941,e2,wto,kh,1.5535012,1.36850751819221,3.32,kvy,0,vrm,0.316233693171678,xv,ydq,sb,oi
no,472535,1.54067821471928,e2,wto,hf,1.338342,1.36400431446099,2.24,tdg,0.3,vrm,0.316072512997894,xv,kcr,al,oi
yes,436495,1.59093365007195,e2,wto,kh,1.4764804,1.39077457234884,2.65,kvy,0.5,jtl,0.374163042929554,xv,jle,lr,oi
no,112062,1.65122170671509,e2,wto,kh,2.167291,1.36850751819221,3,gmp,0.3,vrm,0.316233693171678,xv,jle,jz,oi
yes,94751,1.64001552535959,e2,ldi,ow,0.67354249,1.43022409920542,2.24,kvy,0.9,vrm,0.424268256506693,pv,ydq,qt,oi
yes,416116,1.92581618796729,e2,pzv,lz,4.5605264,1.31447650099809,3.61,gmp,1.1,vrm,0.399999810107415,xv,ydq,lr,oi
no,97311,1.80767764719746,e2,wto,lz,1.8071335,0,3.61,kvy,0.5,vrm,0.316233693171678,xv,kcr,lr,oi
no,12320,1.7415871964022,e3,pzv,lz,1.1900107,1.41110403368005,2.83,kvy,0.3,vrm,0.447214229441579,xv,ydq,al,oi
no,500852,1.38312448842128,e2,ldi,lz,2.4876033,1.36743077068697,0,kvy,0.9,vrm,0.422013980029279,pv,ydq,jz,qe
no,524538,1.95717304907398,e2,wto,ow,2.1768336,1.42520013008338,3.32,kvy,0,vrm,0.445419005930011,pv,jle,jz,oi
no,568960,1.74068448369638,e2,wto,im,3.6552041,1.35071604368848,2.65,kvy,0.4,vrm,0.424268256506693,gf,ydq,lr,qe
no,260658,1.8758365905657,e2,pzv,ow,1.3327626,1.34204782708102,2.83,kvy,0.2,vrm,0.424268256506693,li,ydq,lr,oi
no,365399,1.93503087737528,e2,pzv,lz,0.35024996,0,3.74,gmp,0.2,vrm,0.399999810107415,xv,kcr,lr,qe
no,416041,1.68905868089226,e2,wib,kh,2.5322903,1.39077457234884,3,kvy,0.3,vrm,0.374163042929554,pv,kcr,jz,oi
no,3894,1.61914294710943,e2,wto,lz,1.1978274,1.36674564363031,2.24,tdg,0.1,vrm,0.360547810422435,xv,ydq,al,oi
no,539582,1.77591990828633,e2,wto,ow,2.9734985,1.39750116090345,3.16,kvy,0.5,vrm,0.374163042929554,gf,jle,al,oi
no,143909,1.90573377769049,e2,pzv,lz,2.2554126,1.36633695861022,3.61,kvy,0.2,vrm,0.399999810107415,pv,ydq,pw,oi
no,342725,1.65974665866082,e2,wto,ay,1.4874863,1.39267989076105,2.83,gmp,0.2,vrm,0.374163042929554,pv,jle,jl,oi
no,71084,1.80383609377426,e2,wto,lz,1.1871697,1.38508914756918,3.32,kvy,0,vrm,0.374163042929554,xv,jle,al,oi
no,457428,1.52306112730266,e8,wib,lz,0.21253092,1.33076174162489,1.73,gmp,0.4,vrm,0.316233693171678,pv,rql,ey,oi
no,487999,1.60504243005858,e2,wto,lz,0.50606247,1.36193971539775,2.83,kvy,0.4,vrm,0.316233693171678,xv,ydq,lr,oi
no,128656,1.76618217453215,e2,pzv,ay,0.77066115,1.36152336965101,3.61,kvy,0.6,vrm,0.316233693171678,pv,ydq,ey,oi
no,134130,1.53647962855784,e2,pzv,ls,1.4440683,1.38986957260897,0,kvy,0.2,vrm,0.422013980029279,pv,ydq,jz,oi
no,47667,1.71847270953552,e2,pzv,lz,0.86641106,1.38145354219017,3.32,kvy,0.4,vrm,0.316233693171678,pv,ydq,ey,oi
no,188243,1.62758784132612,e2,wib,lz,1.9254182,1.36193971539775,3,kvy,0.6,vrm,0.316233693171678,pv,ydq,jl,oi
no,268752,1.54996692503331,e2,wib,lz,0.18983633,0,2.65,kvy,0,vrm,0.316072512997894,xv,kcr,ry,oi
no,522426,1.619564346715,e2,wib,im,1.397617,1.28878200035278,3.32,kvy,0.4,vrm,0.316233693171678,li,jle,lr,oi
no,464234,1.62512967705793,e2,wto,lz,0.38793408,1.37442547314151,2.45,kvy,0.3,vrm,0.316072512997894,xv,jle,al,oi
no,138119,1.64076188807224,e2,wto,kh,0.36954253,1.35071604368848,3.16,kvy,0.2,vrm,0.316233693171678,xv,ydq,wg,oi
yes,321001,2.13900342764098,e2,pzv,ls,1.0901222,1.33615336831498,3.74,kvy,0.8,jtl,0.387290745222102,xv,ydq,lr,oi
yes,171987,1.91142316029161,e2,wto,ls,1.3526055,1.38483381104017,3.46,tdg,0.5,jtl,0.399999810107415,xv,ydq,pw,oi
no,542708,1.68772267960335,e2,wto,ls,3.301612,1.39077457234884,3,gmp,0.3,vrm,0.374163042929554,xv,ydq,lr,oi
no,524022,2.01333246485966,e2,wto,ay,0.18903098,1.46797591129154,3.32,ojk,1.3,vrm,0.447214229441579,pv,ydq,jz,oi
no,501960,1.97494477390022,e2,pzv,lz,1.2751796,1.31447650099809,3.74,kvy,0.2,vrm,0.399999810107415,xv,jle,al,oi
no,93097,1.79234342898214,e2,wto,lz,4.5680256,1.44159695457811,2.65,gmp,1.1,vrm,0.424268256506693,xv,ydq,lr,oi
no,546196,1.86279387792101,e2,wto,hf,0.049789736,1.38601092046659,3.46,kvy,0.7,vrm,0.374163042929554,xv,jle,al,oi
yes,592288,2.24499886889797,e8,wto,ay,2.4675374,1.4975920414387,3.32,kvy,0.5,vrm,0.447214229441579,pv,rql,jl,oi
no,247793,1.52045913037875,e2,wto,lz,1.6602347,1.3626328467595,1.41,kvy,0.2,vrm,0.3155872226109,xv,ydq,al,oi
no,78619,1.64046903797653,e2,wib,im,1.6543675,1.34726648997435,3.32,gmp,0.9,vrm,0.316233693171678,pv,ydq,ey,oi
yes,131855,2.02533802532957,e2,wto,kh,0.33039535,1.38261416296948,3.74,gmp,1,jtl,0.399999810107415,pv,ydq,al,oi
no,50346,1.58561868133213,e2,wto,kh,0.75361614,1.30740137305076,2,kvy,0,vrm,0.360547810422435,xv,ydq,lr,qe
no,546637,1.75197808347042,e2,wto,ow,1.9921938,1.38209457532609,2.83,kvy,0.8,vrm,0.374163042929554,pv,kcr,jz,oi
no,129247,1.72060127655049,e2,wto,ls,2.7139165,1.38871426075343,3.32,kvy,0.4,vrm,0.374163042929554,xv,ydq,lr,oi
no,409636,1.88003282142326,e2,pzv,lz,1.3869484,1.40175026249348,3.61,kvy,0,vrm,0.374163042929554,pv,ydq,al,oi
no,346114,1.60987529000453,e2,wto,kh,2.0112247,1.35833462460462,2.83,gmp,0.4,vrm,0.316233693171678,xv,kcr,al,oi
